gamma,T0,Fishing_Pressure,Final_Coral,Final_Turf,Final_Macroalgae,Id,Fishing_ID
0.4,0.4,0.6,0.02596609987664351,0.008064876638557239,0.8850755544305656,"No
Generalists","Fishing
Pressure
= 0.6"
0.5,0.4,0.6,0.025798281483647958,0.006691039359596523,0.8869815713664497,"No
Generalists","Fishing
Pressure
= 0.6"
0.6000000000000001,0.4,0.6,0.025679721332594805,0.0057177363055417535,0.8883316516915483,"No
Generalists","Fishing
Pressure
= 0.6"
0.7000000000000001,0.4,0.6,0.02559148632232569,0.004991918083709328,0.8893383095643302,"No
Generalists","Fishing
Pressure
= 0.6"
0.8,0.4,0.6,0.02552325179969511,0.004429763460420593,0.8901178998846498,"No
Generalists","Fishing
Pressure
= 0.6"
0.9,0.4,0.6,0.025468905303001513,0.0039814886497758105,0.8907395143069459,"No
Generalists","Fishing
Pressure
= 0.6"
0,0.5,0.6,0.5651540032456389,0.166262975970245,0,"No
Generalists","Fishing
Pressure
= 0.6"
0.1,0.5,0.6,0.02759670209860531,0.021183612325708617,0.8668536650220556,"No
Generalists","Fishing
Pressure
= 0.6"
0.2,0.5,0.6,0.02666137976073989,0.013709222804816948,0.8772403889954553,"No
Generalists","Fishing
Pressure
= 0.6"
0.30000000000000004,0.5,0.6,0.02622210442061958,0.010152013949395768,0.8821791350059708,"No
Generalists","Fishing
Pressure
= 0.6"
0.4,0.5,0.6,0.02596609987664351,0.008064876638557239,0.8850755544305656,"No
Generalists","Fishing
Pressure
= 0.6"
0.5,0.5,0.6,0.025798281483647958,0.006691039359596522,0.8869815713664497,"No
Generalists","Fishing
Pressure
= 0.6"
0.6000000000000001,0.5,0.6,0.025679721332594805,0.0057177363055417535,0.8883316516915483,"No
Generalists","Fishing
Pressure
= 0.6"
0.7000000000000001,0.5,0.6,0.02559148632232569,0.004991918083709328,0.8893383095643302,"No
Generalists","Fishing
Pressure
= 0.6"
0.8,0.5,0.6,0.02552325179969511,0.004429763460420593,0.8901178998846498,"No
Generalists","Fishing
Pressure
= 0.6"
0.9,0.5,0.6,0.025468905303001513,0.0039814886497758105,0.8907395143069459,"No
Generalists","Fishing
Pressure
= 0.6"
0,0.6000000000000001,0.6,0.5651540027513129,0.16626297643230503,0,"No
Generalists","Fishing
Pressure
= 0.6"
0.1,0.6000000000000001,0.6,0.02759670209860531,0.021183612325708617,0.8668536650220556,"No
Generalists","Fishing
Pressure
= 0.6"
0.2,0.6000000000000001,0.6,0.02666137976073989,0.013709222804816948,0.8772403889954553,"No
Generalists","Fishing
Pressure
= 0.6"
0.30000000000000004,0.6000000000000001,0.6,0.02622210442061958,0.010152013949395768,0.8821791350059708,"No
Generalists","Fishing
Pressure
= 0.6"
0.4,0.6000000000000001,0.6,0.02596609987664351,0.008064876638557239,0.8850755544305656,"No
Generalists","Fishing
Pressure
= 0.6"
0.5,0.6000000000000001,0.6,0.025798281483647958,0.006691039359596523,0.8869815713664497,"No
Generalists","Fishing
Pressure
= 0.6"
0.6000000000000001,0.6000000000000001,0.6,0.025679721332594805,0.0057177363055417535,0.8883316516915483,"No
Generalists","Fishing
Pressure
= 0.6"
0.7000000000000001,0.6000000000000001,0.6,0.02559148632232569,0.004991918083709328,0.8893383095643302,"No
Generalists","Fishing
Pressure
= 0.6"
0.8,0.6000000000000001,0.6,0.02552325179969511,0.004429763460420593,0.8901178998846498,"No
Generalists","Fishing
Pressure
= 0.6"
0.9,0.6000000000000001,0.6,0.025468905303001513,0.0039814886497758105,0.8907395143069459,"No
Generalists","Fishing
Pressure
= 0.6"
0,0.7000000000000001,0.6,0.5651539996529988,0.16626297932838505,0,"No
Generalists","Fishing
Pressure
= 0.6"
0.1,0.7000000000000001,0.6,0.02759670209860531,0.021183612325708617,0.8668536650220556,"No
Generalists","Fishing
Pressure
= 0.6"
0.2,0.7000000000000001,0.6,0.02666137976073989,0.013709222804816948,0.8772403889954553,"No
Generalists","Fishing
Pressure
= 0.6"
0.30000000000000004,0.7000000000000001,0.6,0.02622210442061958,0.010152013949395768,0.8821791350059708,"No
Generalists","Fishing
Pressure
= 0.6"
0.4,0.7000000000000001,0.6,0.02596609987664351,0.008064876638557239,0.8850755544305656,"No
Generalists","Fishing
Pressure
= 0.6"
0.5,0.7000000000000001,0.6,0.025798281483647958,0.006691039359596522,0.8869815713664497,"No
Generalists","Fishing
Pressure
= 0.6"
0.6000000000000001,0.7000000000000001,0.6,0.025679721332594805,0.0057177363055417535,0.8883316516915483,"No
Generalists","Fishing
Pressure
= 0.6"
0.7000000000000001,0.7000000000000001,0.6,0.02559148632232569,0.004991918083709328,0.8893383095643302,"No
Generalists","Fishing
Pressure
= 0.6"
0.8,0.7000000000000001,0.6,0.02552325179969511,0.004429763460420593,0.8901178998846498,"No
Generalists","Fishing
Pressure
= 0.6"
0.9,0.7000000000000001,0.6,0.025468905303001513,0.0039814886497758105,0.8907395143069459,"No
Generalists","Fishing
Pressure
= 0.6"
0,0.8,0.6,0.5651539920213348,0.16626298646191526,0,"No
Generalists","Fishing
Pressure
= 0.6"
0.1,0.8,0.6,0.02759670209860531,0.021183612325708617,0.8668536650220556,"No
Generalists","Fishing
Pressure
= 0.6"
0.2,0.8,0.6,0.02666137976073989,0.013709222804816948,0.8772403889954553,"No
Generalists","Fishing
Pressure
= 0.6"
0.30000000000000004,0.8,0.6,0.02622210442061958,0.010152013949395768,0.8821791350059708,"No
Generalists","Fishing
Pressure
= 0.6"
0.4,0.8,0.6,0.02596609987664351,0.008064876638557239,0.8850755544305656,"No
Generalists","Fishing
Pressure
= 0.6"
0.5,0.8,0.6,0.025798281483647958,0.006691039359596523,0.8869815713664497,"No
Generalists","Fishing
Pressure
= 0.6"
0.6000000000000001,0.8,0.6,0.025679721332594805,0.0057177363055417535,0.8883316516915483,"No
Generalists","Fishing
Pressure
= 0.6"
0.7000000000000001,0.8,0.6,0.02559148632232569,0.004991918083709328,0.8893383095643302,"No
Generalists","Fishing
Pressure
= 0.6"
0.8,0.8,0.6,0.02552325179969511,0.004429763460420593,0.8901178998846498,"No
Generalists","Fishing
Pressure
= 0.6"
0.9,0.8,0.6,0.025468905303001513,0.0039814886497758105,0.8907395143069459,"No
Generalists","Fishing
Pressure
= 0.6"
0,0,0.7,0.10827632591235488,0.7310935129962219,0,"No
Generalists","Fishing
Pressure
= 0.7"
0.1,0,0.7,0.01840310783061416,0.017450671989620893,0.9032187425169758,"No
Generalists","Fishing
Pressure
= 0.7"
0.2,0,0.7,0.017902308856325395,0.010837651113325202,0.9115538093453344,"No
Generalists","Fishing
Pressure
= 0.7"
0.30000000000000004,0,0.7,0.017679048824628806,0.007869523256003833,0.9152950943802245,"No
Generalists","Fishing
Pressure
= 0.7"
0.4,0,0.7,0.017552370909756063,0.006179860957877077,0.917424963431117,"No
Generalists","Fishing
Pressure
= 0.7"
0.5,0,0.7,0.017470689084249542,0.005088227131283906,0.9188010286644871,"No
Generalists","Fishing
Pressure
= 0.7"
0.6000000000000001,0,0.7,0.01741362798539458,0.004324636738162613,0.9197635904513137,"No
Generalists","Fishing
Pressure
= 0.7"
0.7000000000000001,0,0.7,0.01737150757013592,0.0037604536151575724,0.9204747919708447,"No
Generalists","Fishing
Pressure
= 0.7"
0.8,0,0.7,0.01733913652167683,0.003326552991972568,0.9210217653733884,"No
Generalists","Fishing
Pressure
= 0.7"
0.9,0,0.7,0.017313479788415347,0.0029824618792189217,0.9214555278850958,"No
Generalists","Fishing
Pressure
= 0.7"
0,0.1,0.7,0.10827632591235488,0.7310935129962219,0,"No
Generalists","Fishing
Pressure
= 0.7"
0.1,0.1,0.7,0.01840310783061416,0.017450671989620893,0.9032187425169758,"No
Generalists","Fishing
Pressure
= 0.7"
0.2,0.1,0.7,0.017902308856325395,0.010837651113325202,0.9115538093453344,"No
Generalists","Fishing
Pressure
= 0.7"
0.30000000000000004,0.1,0.7,0.017679048824628806,0.007869523256003833,0.9152950943802245,"No
Generalists","Fishing
Pressure
= 0.7"
0.4,0.1,0.7,0.017552370909756063,0.006179860957877077,0.917424963431117,"No
Generalists","Fishing
Pressure
= 0.7"
0.5,0.1,0.7,0.017470689084249542,0.005088227131283906,0.9188010286644871,"No
Generalists","Fishing
Pressure
= 0.7"
0.6000000000000001,0.1,0.7,0.01741362798539458,0.004324636738162613,0.9197635904513137,"No
Generalists","Fishing
Pressure
= 0.7"
0.7000000000000001,0.1,0.7,0.01737150757013592,0.0037604536151575724,0.9204747919708447,"No
Generalists","Fishing
Pressure
= 0.7"
0.8,0.1,0.7,0.01733913652167683,0.003326552991972568,0.9210217653733884,"No
Generalists","Fishing
Pressure
= 0.7"
0.9,0.1,0.7,0.017313479788415347,0.0029824618792189217,0.9214555278850958,"No
Generalists","Fishing
Pressure
= 0.7"
0,0.2,0.7,0.10827632591235488,0.7310935129962219,0,"No
Generalists","Fishing
Pressure
= 0.7"
0.1,0.2,0.7,0.01840310783061416,0.017450671989620893,0.9032187425169758,"No
Generalists","Fishing
Pressure
= 0.7"
0.2,0.2,0.7,0.017902308856325395,0.010837651113325202,0.9115538093453344,"No
Generalists","Fishing
Pressure
= 0.7"
0.30000000000000004,0.2,0.7,0.017679048824628806,0.007869523256003833,0.9152950943802245,"No
Generalists","Fishing
Pressure
= 0.7"
0.4,0.2,0.7,0.017552370909756063,0.006179860957877077,0.917424963431117,"No
Generalists","Fishing
Pressure
= 0.7"
0.5,0.2,0.7,0.017470689084249542,0.005088227131283906,0.9188010286644871,"No
Generalists","Fishing
Pressure
= 0.7"
0.6000000000000001,0.2,0.7,0.01741362798539458,0.004324636738162613,0.9197635904513137,"No
Generalists","Fishing
Pressure
= 0.7"
0.7000000000000001,0.2,0.7,0.01737150757013592,0.0037604536151575724,0.9204747919708447,"No
Generalists","Fishing
Pressure
= 0.7"
0.8,0.2,0.7,0.01733913652167683,0.003326552991972568,0.9210217653733884,"No
Generalists","Fishing
Pressure
= 0.7"
0.9,0.2,0.7,0.017313479788415347,0.0029824618792189217,0.9214555278850958,"No
Generalists","Fishing
Pressure
= 0.7"
0,0.30000000000000004,0.7,0.10827632591235488,0.7310935129962219,0,"No
Generalists","Fishing
Pressure
= 0.7"
0.1,0.30000000000000004,0.7,0.01840310783061416,0.017450671989620893,0.9032187425169758,"No
Generalists","Fishing
Pressure
= 0.7"
0.2,0.30000000000000004,0.7,0.017902308856325395,0.010837651113325202,0.9115538093453344,"No
Generalists","Fishing
Pressure
= 0.7"
0.30000000000000004,0.30000000000000004,0.7,0.017679048824628806,0.007869523256003833,0.9152950943802245,"No
Generalists","Fishing
Pressure
= 0.7"
0.4,0.30000000000000004,0.7,0.017552370909756063,0.006179860957877077,0.917424963431117,"No
Generalists","Fishing
Pressure
= 0.7"
0.5,0.30000000000000004,0.7,0.017470689084249542,0.005088227131283906,0.9188010286644871,"No
Generalists","Fishing
Pressure
= 0.7"
0.6000000000000001,0.30000000000000004,0.7,0.01741362798539458,0.004324636738162613,0.9197635904513137,"No
Generalists","Fishing
Pressure
= 0.7"
0.7000000000000001,0.30000000000000004,0.7,0.01737150757013592,0.0037604536151575724,0.9204747919708447,"No
Generalists","Fishing
Pressure
= 0.7"
0.8,0.30000000000000004,0.7,0.01733913652167683,0.003326552991972568,0.9210217653733884,"No
Generalists","Fishing
Pressure
= 0.7"
0.9,0.30000000000000004,0.7,0.017313479788415347,0.0029824618792189217,0.9214555278850958,"No
Generalists","Fishing
Pressure
= 0.7"
0,0.4,0.7,0.10827632591235488,0.7310935129962219,0,"No
Generalists","Fishing
Pressure
= 0.7"
0.1,0.4,0.7,0.01840310783061416,0.017450671989620893,0.9032187425169758,"No
Generalists","Fishing
Pressure
= 0.7"
0.2,0.4,0.7,0.017902308856325395,0.010837651113325202,0.9115538093453344,"No
Generalists","Fishing
Pressure
= 0.7"
0.30000000000000004,0.4,0.7,0.017679048824628806,0.007869523256003833,0.9152950943802245,"No
Generalists","Fishing
Pressure
= 0.7"
0.4,0.4,0.7,0.017552370909756063,0.006179860957877077,0.917424963431117,"No
Generalists","Fishing
Pressure
= 0.7"
0.5,0.4,0.7,0.017470689084249542,0.005088227131283906,0.9188010286644871,"No
Generalists","Fishing
Pressure
= 0.7"
0.6000000000000001,0.4,0.7,0.01741362798539458,0.004324636738162613,0.9197635904513137,"No
Generalists","Fishing
Pressure
= 0.7"
0.7000000000000001,0.4,0.7,0.01737150757013592,0.0037604536151575724,0.9204747919708447,"No
Generalists","Fishing
Pressure
= 0.7"
0.8,0.4,0.7,0.01733913652167683,0.003326552991972568,0.9210217653733884,"No
Generalists","Fishing
Pressure
= 0.7"
0.9,0.4,0.7,0.017313479788415347,0.0029824618792189217,0.9214555278850958,"No
Generalists","Fishing
Pressure
= 0.7"
0,0.5,0.7,0.10827632591235488,0.7310935129962219,0,"No
Generalists","Fishing
Pressure
= 0.7"
0.1,0.5,0.7,0.01840310783061416,0.017450671989620893,0.9032187425169758,"No
Generalists","Fishing
Pressure
= 0.7"
0.2,0.5,0.7,0.017902308856325395,0.010837651113325202,0.9115538093453344,"No
Generalists","Fishing
Pressure
= 0.7"
0.30000000000000004,0.5,0.7,0.017679048824628806,0.007869523256003833,0.9152950943802245,"No
Generalists","Fishing
Pressure
= 0.7"
0.4,0.5,0.7,0.017552370909756063,0.006179860957877077,0.917424963431117,"No
Generalists","Fishing
Pressure
= 0.7"
0.5,0.5,0.7,0.017470689084249542,0.005088227131283906,0.9188010286644871,"No
Generalists","Fishing
Pressure
= 0.7"
0.6000000000000001,0.5,0.7,0.01741362798539458,0.004324636738162613,0.9197635904513137,"No
Generalists","Fishing
Pressure
= 0.7"
0.7000000000000001,0.5,0.7,0.01737150757013592,0.0037604536151575724,0.9204747919708447,"No
Generalists","Fishing
Pressure
= 0.7"
0.8,0.5,0.7,0.01733913652167683,0.003326552991972568,0.9210217653733884,"No
Generalists","Fishing
Pressure
= 0.7"
0.9,0.5,0.7,0.017313479788415347,0.0029824618792189217,0.9214555278850958,"No
Generalists","Fishing
Pressure
= 0.7"
0,0.6000000000000001,0.7,0.10827632591235488,0.7310935129962219,0,"No
Generalists","Fishing
Pressure
= 0.7"
0.1,0.6000000000000001,0.7,0.01840310783061416,0.017450671989620893,0.9032187425169758,"No
Generalists","Fishing
Pressure
= 0.7"
0.2,0.6000000000000001,0.7,0.017902308856325395,0.010837651113325202,0.9115538093453344,"No
Generalists","Fishing
Pressure
= 0.7"
0.30000000000000004,0.6000000000000001,0.7,0.017679048824628806,0.007869523256003833,0.9152950943802245,"No
Generalists","Fishing
Pressure
= 0.7"
0.4,0.6000000000000001,0.7,0.017552370909756063,0.006179860957877077,0.917424963431117,"No
Generalists","Fishing
Pressure
= 0.7"
0.5,0.6000000000000001,0.7,0.017470689084249542,0.005088227131283906,0.9188010286644871,"No
Generalists","Fishing
Pressure
= 0.7"
0.6000000000000001,0.6000000000000001,0.7,0.01741362798539458,0.004324636738162613,0.9197635904513137,"No
Generalists","Fishing
Pressure
= 0.7"
0.7000000000000001,0.6000000000000001,0.7,0.01737150757013592,0.0037604536151575724,0.9204747919708447,"No
Generalists","Fishing
Pressure
= 0.7"
0.8,0.6000000000000001,0.7,0.01733913652167683,0.003326552991972568,0.9210217653733884,"No
Generalists","Fishing
Pressure
= 0.7"
0.9,0.6000000000000001,0.7,0.017313479788415347,0.0029824618792189217,0.9214555278850958,"No
Generalists","Fishing
Pressure
= 0.7"
0,0.7000000000000001,0.7,0.10827632591235488,0.7310935129962219,0,"No
Generalists","Fishing
Pressure
= 0.7"
0.1,0.7000000000000001,0.7,0.01840310783061416,0.017450671989620893,0.9032187425169758,"No
Generalists","Fishing
Pressure
= 0.7"
0.2,0.7000000000000001,0.7,0.017902308856325395,0.010837651113325202,0.9115538093453344,"No
Generalists","Fishing
Pressure
= 0.7"
0.30000000000000004,0.7000000000000001,0.7,0.017679048824628806,0.007869523256003833,0.9152950943802245,"No
Generalists","Fishing
Pressure
= 0.7"
0.4,0.7000000000000001,0.7,0.017552370909756063,0.006179860957877077,0.917424963431117,"No
Generalists","Fishing
Pressure
= 0.7"
0.5,0.7000000000000001,0.7,0.017470689084249542,0.005088227131283906,0.9188010286644871,"No
Generalists","Fishing
Pressure
= 0.7"
0.6000000000000001,0.7000000000000001,0.7,0.01741362798539458,0.004324636738162613,0.9197635904513137,"No
Generalists","Fishing
Pressure
= 0.7"
0.7000000000000001,0.7000000000000001,0.7,0.01737150757013592,0.0037604536151575724,0.9204747919708447,"No
Generalists","Fishing
Pressure
= 0.7"
0.8,0.7000000000000001,0.7,0.01733913652167683,0.003326552991972568,0.9210217653733884,"No
Generalists","Fishing
Pressure
= 0.7"
0.9,0.7000000000000001,0.7,0.017313479788415347,0.0029824618792189217,0.9214555278850958,"No
Generalists","Fishing
Pressure
= 0.7"
0,0.8,0.7,0.10827632591235488,0.7310935129962219,0,"No
Generalists","Fishing
Pressure
= 0.7"
0.1,0.8,0.7,0.01840310783061416,0.017450671989620893,0.9032187425169758,"No
Generalists","Fishing
Pressure
= 0.7"
0.2,0.8,0.7,0.017902308856325395,0.010837651113325202,0.9115538093453344,"No
Generalists","Fishing
Pressure
= 0.7"
0.30000000000000004,0.8,0.7,0.017679048824628806,0.007869523256003833,0.9152950943802245,"No
Generalists","Fishing
Pressure
= 0.7"
0.4,0.8,0.7,0.017552370909756063,0.006179860957877077,0.917424963431117,"No
Generalists","Fishing
Pressure
= 0.7"
0.5,0.8,0.7,0.017470689084249542,0.005088227131283906,0.9188010286644871,"No
Generalists","Fishing
Pressure
= 0.7"
0.6000000000000001,0.8,0.7,0.01741362798539458,0.004324636738162613,0.9197635904513137,"No
Generalists","Fishing
Pressure
= 0.7"
0.7000000000000001,0.8,0.7,0.01737150757013592,0.0037604536151575724,0.9204747919708447,"No
Generalists","Fishing
Pressure
= 0.7"
0.8,0.8,0.7,0.01733913652167683,0.003326552991972568,0.9210217653733884,"No
Generalists","Fishing
Pressure
= 0.7"
0.9,0.8,0.7,0.017313479788415347,0.0029824618792189217,0.9214555278850958,"No
Generalists","Fishing
Pressure
= 0.7"
0,0,0.1,0.7112636943716689,0.01749666436856351,0,"Herbivores
even","Fishing
Pressure
= 0.1"
0.1,0,0.1,0.7085386621344302,0.01558967240225794,0.004364789041416749,"Herbivores
even","Fishing
Pressure
= 0.1"
0.2,0,0.1,0.7063057757075364,0.014045879164285006,0.007923838419729249,"Herbivores
even","Fishing
Pressure
= 0.1"
0.30000000000000004,0,0.1,0.70444640771189,0.012773075175169457,0.010875706628807214,"Herbivores
even","Fishing
Pressure
= 0.1"
0.4,0,0.1,0.7028762094147166,0.011707136965625954,0.013360231805172963,"Herbivores
even","Fishing
Pressure
= 0.1"
0.5,0,0.1,0.7015338952760474,0.010802314501887336,0.015478233362879769,"Herbivores
even","Fishing
Pressure
= 0.1"
0.6000000000000001,0,0.1,0.7003740360144035,0.01002520577084246,0.017303969975690992,"Herbivores
even","Fishing
Pressure
= 0.1"
0.7000000000000001,0,0.1,0.6993623348341542,0.009350916483737452,0.01889320314319149,"Herbivores
even","Fishing
Pressure
= 0.1"
0.8,0,0.1,0.6984724665785762,0.008760548582048448,0.020288538453373993,"Herbivores
even","Fishing
Pressure
= 0.1"
0.9,0,0.1,0.6976839194808161,0.008239517876332193,0.021523042298156957,"Herbivores
even","Fishing
Pressure
= 0.1"
0,0.1,0.1,0.7112636943716689,0.01749666436856351,0,"Herbivores
even","Fishing
Pressure
= 0.1"
0.1,0.1,0.1,0.7085386621344302,0.01558967240225794,0.004364789041416749,"Herbivores
even","Fishing
Pressure
= 0.1"
0.2,0.1,0.1,0.7063057757075364,0.014045879164285006,0.007923838419729249,"Herbivores
even","Fishing
Pressure
= 0.1"
0.30000000000000004,0.1,0.1,0.70444640771189,0.012773075175169457,0.010875706628807214,"Herbivores
even","Fishing
Pressure
= 0.1"
0.4,0.1,0.1,0.7028762094147166,0.011707136965625954,0.013360231805172963,"Herbivores
even","Fishing
Pressure
= 0.1"
0.5,0.1,0.1,0.7015338952760474,0.010802314501887336,0.015478233362879769,"Herbivores
even","Fishing
Pressure
= 0.1"
0.6000000000000001,0.1,0.1,0.7003740360144035,0.01002520577084246,0.017303969975690992,"Herbivores
even","Fishing
Pressure
= 0.1"
0.7000000000000001,0.1,0.1,0.6993623348341542,0.009350916483737452,0.01889320314319149,"Herbivores
even","Fishing
Pressure
= 0.1"
0.8,0.1,0.1,0.6984724665785762,0.008760548582048448,0.020288538453373993,"Herbivores
even","Fishing
Pressure
= 0.1"
0.9,0.1,0.1,0.6976839194808161,0.008239517876332193,0.021523042298156957,"Herbivores
even","Fishing
Pressure
= 0.1"
0,0.2,0.1,0.7112636943716646,0.017496664368563966,0,"Herbivores
even","Fishing
Pressure
= 0.1"
0.1,0.2,0.1,0.7085386621344258,0.0155896724022583,0.004364789041416923,"Herbivores
even","Fishing
Pressure
= 0.1"
0.2,0.2,0.1,0.706305775707532,0.01404587916428532,0.007923838419729564,"Herbivores
even","Fishing
Pressure
= 0.1"
0.30000000000000004,0.2,0.1,0.7044464077118854,0.012773075175169738,0.010875706628807633,"Herbivores
even","Fishing
Pressure
= 0.1"
0.4,0.2,0.1,0.702876209414712,0.011707136965626204,0.013360231805173461,"Herbivores
even","Fishing
Pressure
= 0.1"
0.5,0.2,0.1,0.7015338952760427,0.010802314501887568,0.015478233362880347,"Herbivores
even","Fishing
Pressure
= 0.1"
0.6000000000000001,0.2,0.1,0.7003740360143987,0.010025205770842668,0.017303969975691665,"Herbivores
even","Fishing
Pressure
= 0.1"
0.7000000000000001,0.2,0.1,0.6993623348341493,0.009350916483737643,0.01889320314319222,"Herbivores
even","Fishing
Pressure
= 0.1"
0.8,0.2,0.1,0.6984724665785713,0.008760548582048621,0.020288538453374763,"Herbivores
even","Fishing
Pressure
= 0.1"
0.9,0.2,0.1,0.6976839194808112,0.008239517876332356,0.021523042298157772,"Herbivores
even","Fishing
Pressure
= 0.1"
0,0.30000000000000004,0.1,0.7112636943716646,0.017496664368563966,0,"Herbivores
even","Fishing
Pressure
= 0.1"
0.1,0.30000000000000004,0.1,0.7085386621344258,0.0155896724022583,0.004364789041416923,"Herbivores
even","Fishing
Pressure
= 0.1"
0.2,0.30000000000000004,0.1,0.706305775707532,0.01404587916428532,0.007923838419729564,"Herbivores
even","Fishing
Pressure
= 0.1"
0.30000000000000004,0.30000000000000004,0.1,0.7044464077118854,0.012773075175169738,0.010875706628807633,"Herbivores
even","Fishing
Pressure
= 0.1"
0.4,0.30000000000000004,0.1,0.702876209414712,0.011707136965626204,0.013360231805173461,"Herbivores
even","Fishing
Pressure
= 0.1"
0.5,0.30000000000000004,0.1,0.7015338952760427,0.010802314501887568,0.015478233362880347,"Herbivores
even","Fishing
Pressure
= 0.1"
0.6000000000000001,0.30000000000000004,0.1,0.7003740360143987,0.010025205770842668,0.017303969975691665,"Herbivores
even","Fishing
Pressure
= 0.1"
0.7000000000000001,0.30000000000000004,0.1,0.6993623348341493,0.009350916483737643,0.01889320314319222,"Herbivores
even","Fishing
Pressure
= 0.1"
0.8,0.30000000000000004,0.1,0.6984724665785713,0.008760548582048621,0.020288538453374763,"Herbivores
even","Fishing
Pressure
= 0.1"
0.9,0.30000000000000004,0.1,0.6976839194808112,0.008239517876332356,0.021523042298157772,"Herbivores
even","Fishing
Pressure
= 0.1"
0,0.4,0.1,0.7112636943716646,0.017496664368563966,0,"Herbivores
even","Fishing
Pressure
= 0.1"
0.1,0.4,0.1,0.7085386621344258,0.0155896724022583,0.004364789041416923,"Herbivores
even","Fishing
Pressure
= 0.1"
0.2,0.4,0.1,0.706305775707532,0.01404587916428532,0.007923838419729564,"Herbivores
even","Fishing
Pressure
= 0.1"
0.30000000000000004,0.4,0.1,0.7044464077118854,0.012773075175169738,0.010875706628807633,"Herbivores
even","Fishing
Pressure
= 0.1"
0.4,0.4,0.1,0.702876209414712,0.011707136965626204,0.013360231805173461,"Herbivores
even","Fishing
Pressure
= 0.1"
0.5,0.4,0.1,0.7015338952760427,0.010802314501887568,0.015478233362880347,"Herbivores
even","Fishing
Pressure
= 0.1"
0.6000000000000001,0.4,0.1,0.7003740360143987,0.010025205770842668,0.017303969975691665,"Herbivores
even","Fishing
Pressure
= 0.1"
0.7000000000000001,0.4,0.1,0.6993623348341493,0.009350916483737643,0.01889320314319222,"Herbivores
even","Fishing
Pressure
= 0.1"
0.8,0.4,0.1,0.6984724665785713,0.008760548582048621,0.020288538453374763,"Herbivores
even","Fishing
Pressure
= 0.1"
0.9,0.4,0.1,0.6976839194808112,0.008239517876332356,0.021523042298157772,"Herbivores
even","Fishing
Pressure
= 0.1"
0,0.5,0.1,0.7112636943716646,0.017496664368563966,0,"Herbivores
even","Fishing
Pressure
= 0.1"
0.1,0.5,0.1,0.7085386621344258,0.0155896724022583,0.004364789041416923,"Herbivores
even","Fishing
Pressure
= 0.1"
0.2,0.5,0.1,0.706305775707532,0.01404587916428532,0.007923838419729564,"Herbivores
even","Fishing
Pressure
= 0.1"
0.30000000000000004,0.5,0.1,0.7044464077118854,0.012773075175169738,0.010875706628807633,"Herbivores
even","Fishing
Pressure
= 0.1"
0.4,0.5,0.1,0.702876209414712,0.011707136965626204,0.013360231805173461,"Herbivores
even","Fishing
Pressure
= 0.1"
0.5,0.5,0.1,0.7015338952760427,0.010802314501887568,0.015478233362880347,"Herbivores
even","Fishing
Pressure
= 0.1"
0.6000000000000001,0.5,0.1,0.7003740360143987,0.010025205770842668,0.017303969975691665,"Herbivores
even","Fishing
Pressure
= 0.1"
0.7000000000000001,0.5,0.1,0.6993623348341493,0.009350916483737643,0.01889320314319222,"Herbivores
even","Fishing
Pressure
= 0.1"
0.8,0.5,0.1,0.6984724665785713,0.008760548582048621,0.020288538453374763,"Herbivores
even","Fishing
Pressure
= 0.1"
0.9,0.5,0.1,0.6976839194808112,0.008239517876332356,0.021523042298157772,"Herbivores
even","Fishing
Pressure
= 0.1"
0,0.6000000000000001,0.1,0.7112636943716646,0.017496664368563966,0,"Herbivores
even","Fishing
Pressure
= 0.1"
0.1,0.6000000000000001,0.1,0.7085386621344258,0.0155896724022583,0.004364789041416923,"Herbivores
even","Fishing
Pressure
= 0.1"
0.2,0.6000000000000001,0.1,0.706305775707532,0.01404587916428532,0.007923838419729564,"Herbivores
even","Fishing
Pressure
= 0.1"
0.30000000000000004,0.6000000000000001,0.1,0.7044464077118854,0.012773075175169738,0.010875706628807633,"Herbivores
even","Fishing
Pressure
= 0.1"
0.4,0.6000000000000001,0.1,0.702876209414712,0.011707136965626204,0.013360231805173461,"Herbivores
even","Fishing
Pressure
= 0.1"
0.5,0.6000000000000001,0.1,0.7015338952760427,0.010802314501887568,0.015478233362880347,"Herbivores
even","Fishing
Pressure
= 0.1"
0.6000000000000001,0.6000000000000001,0.1,0.7003740360143987,0.010025205770842668,0.017303969975691665,"Herbivores
even","Fishing
Pressure
= 0.1"
0.7000000000000001,0.6000000000000001,0.1,0.6993623348341493,0.009350916483737643,0.01889320314319222,"Herbivores
even","Fishing
Pressure
= 0.1"
0.8,0.6000000000000001,0.1,0.6984724665785713,0.008760548582048621,0.020288538453374763,"Herbivores
even","Fishing
Pressure
= 0.1"
0.9,0.6000000000000001,0.1,0.6976839194808112,0.008239517876332356,0.021523042298157772,"Herbivores
even","Fishing
Pressure
= 0.1"
0,0.7000000000000001,0.1,0.7112636943716646,0.017496664368563966,0,"Herbivores
even","Fishing
Pressure
= 0.1"
0.1,0.7000000000000001,0.1,0.7085386621344258,0.0155896724022583,0.004364789041416923,"Herbivores
even","Fishing
Pressure
= 0.1"
0.2,0.7000000000000001,0.1,0.706305775707532,0.01404587916428532,0.007923838419729564,"Herbivores
even","Fishing
Pressure
= 0.1"
