f_values,Fishing,Initial_Coral,Final_Coral,Final_Turf,Final_Macroalgae,Final_Algae,Final_Grazers,Final_Generalists,Final_Browsers,Final_Herbivores,Final_Space,Id,Type
0.20500000000000002,0.20500000000000002,0.7040284314069828,0.7042769947243713,0.01805791151204638,0.006069229881457083,0.024127141393503464,0.21798004216117486,0.21798004216117486,0.21798004216117486,0.6539401264835246,0.2715958638821252,Reverse,E) Herbivore groups even
0.2,0.2,0.7042769947243713,0.7045205708950641,0.017922390233544146,0.005966528806405191,0.023888919039949337,0.2193899580098768,0.2193899580098768,0.2193899580098768,0.6581698740296303,0.2715905100649865,Reverse,E) Herbivore groups even
0.195,0.195,0.7045205708950641,0.7047593100739721,0.01778893451728343,0.005866462987447286,0.023655397504730717,0.22079958225524268,0.22079958225524268,0.22079958225524268,0.6623987467657281,0.2715852924212972,Reverse,E) Herbivore groups even
0.19,0.19,0.7047593100739721,0.7049933563704337,0.017657496125566146,0.0057689411868256804,0.023426437312391826,0.22220892373201015,0.22220892373201015,0.22220892373201015,0.6666267711960304,0.27158020631717444,Reverse,E) Herbivore groups even
0.185,0.185,0.7049933563704337,0.7052228481537549,0.017528028363788247,0.005673876164888863,0.02320190452867711,0.2236179909157286,0.2236179909157286,0.2236179909157286,0.6708539727471858,0.271575247317568,Reverse,E) Herbivore groups even
0.18,0.18,0.7052228481537549,0.7054479183401335,0.017400486016757137,0.005581184467196285,0.02298167048395342,0.22502679194111508,0.22502679194111508,0.22502679194111508,0.6750803758233452,0.271570411175913,Reverse,E) Herbivore groups even
0.17500000000000002,0.17500000000000002,0.7054479183401335,0.7056686946623009,0.017274825288271935,0.005490786225010289,0.022765611513282224,0.22643533461927948,0.22643533461927948,0.22643533461927948,0.6793060038578385,0.27156569382441686,Reverse,E) Herbivore groups even
0.17,0.17,0.7056686946623009,0.7058852999230947,0.017151003743764978,0.005402604968202272,0.022553608711967252,0.22784362645390024,0.22784362645390024,0.22784362645390024,0.6835308793617008,0.27156109136493806,Reverse,E) Herbivore groups even
0.165,0.165,0.7058852999230947,0.7060978522340895,0.01702898025581746,0.0053165674496804625,0.022345547705497924,0.22925167465642612,0.22925167465642612,0.22925167465642612,0.6877550239692783,0.2715566000604126,Reverse,E) Herbivore groups even
0.16,0.16,0.7060978522340895,0.7063064652403128,0.016908714952375573,0.0052326034805196394,0.022141318432895213,0.2306594861603724,0.2306594861603724,0.2306594861603724,0.6919784584811173,0.271552216326792,Reverse,E) Herbivore groups even
0.155,0.155,0.7063064652403128,0.7065112483319985,0.016790169167505996,0.005150645775039367,0.021940814942545364,0.23206706763477428,0.23206706763477428,0.23206706763477428,0.6962012029043229,0.27154793672545613,Reverse,E) Herbivore groups even
0.15,0.15,0.7065112483319985,0.7067123068442511,0.016673305394540903,0.005070629805137594,0.021743935199678495,0.23347442549685585,0.23347442549685585,0.23347442549685585,0.7004232764905676,0.27154375795607033,Reverse,E) Herbivore groups even
0.145,0.145,0.7067123068442511,0.706909742245432,0.01655808724147273,0.004992493663241143,0.021550580904713873,0.23488156592396875,0.23488156592396875,0.23488156592396875,0.7046446977719063,0.27153967684985414,Reverse,E) Herbivore groups even
0.14,0.14,0.706909742245432,0.7071036523150077,0.01644447938846933,0.0049161779332849665,0.0213606573217543,0.23628849486484785,0.23628849486484785,0.23628849486484785,0.7088654845945436,0.271535690363238,Reverse,E) Herbivore groups even
0.135,0.135,0.7071036523150077,0.707294131311557,0.016332447547387753,0.0048416255691770835,0.021174073116564836,0.23769521805023255,0.23769521805023255,0.23769521805023255,0.7130856541506977,0.27153179557187807,Reverse,E) Herbivore groups even
0.13,0.13,0.707294131311557,0.7074812701315683,0.016221958423174206,0.004768781780248387,0.020990740203422592,0.23910174100289272,0.23910174100289272,0.23910174100289272,0.7173052230086782,0.2715279896650092,Reverse,E) Herbivore groups even
0.125,0.125,0.7074812701315683,0.7076651564596204,0.01611297967704456,0.004697593923224073,0.020810573600268632,0.2405080690471001,0.2405080690471001,0.2405080690471001,0.7215242071413003,0.27152426994011103,Reverse,E) Herbivore groups even
0.12,0.12,0.7076651564596204,0.7078458749104932,0.016005479891346867,0.004628011400288592,0.02063349129163546,0.24191420731757998,0.24191420731757998,0.24191420731757998,0.72574262195274,0.27152063379787134,Reverse,E) Herbivore groups even
0.115,0.115,0.7078458749104932,0.7080235071637169,0.015899428536013727,0.004559985562847682,0.020459414098861407,0.24332016076797777,0.24332016076797777,0.24332016076797777,0.7299604823039333,0.2715170787374217,Reverse,E) Herbivore groups even
0.11,0.11,0.7080235071637169,0.7081981320910261,0.015794795936518374,0.004493469620620526,0.0202882655571389,0.24472593417886915,0.24472593417886915,0.24472593417886915,0.7341778025366075,0.27151360235183497,Reverse,E) Herbivore groups even
0.105,0.105,0.7081981320910261,0.7083698258771626,0.01569155324325363,0.004428418555721626,0.020119971798975254,0.24613153216534528,0.24613153216534528,0.24613153216534528,0.7383945964960359,0.2715102023238622,Reverse,E) Herbivore groups even
0.1,0.1,0.7083698258771626,0.7085386621344258,0.0155896724022583,0.004364789041416923,0.01995446144367522,0.24753695918419652,0.24753695918419652,0.24753695918419652,0.7426108775525896,0.27150687642189897,Reverse,E) Herbivore groups even
0.095,0.095,0.7085386621344258,0.7087047120113557,0.015489126127219836,0.004302539365261019,0.019791665492480855,0.24894221954072188,0.24894221954072188,0.24894221954072188,0.7468266586221657,0.2715036224961635,Reverse,E) Herbivore groups even
0.09,0.09,0.7087047120113557,0.7088680442958941,0.015389887872686742,0.004241629356343368,0.01963151722903011,0.2503473173951858,0.2503473173951858,0.2503473173951858,0.7510419521855574,0.27150043847507577,Reverse,E) Herbivore groups even
0.085,0.085,0.7088680442958941,0.7090287255133559,0.015291931808428496,0.004182020316390495,0.01947395212481899,0.25175225676894386,0.25175225676894386,0.25175225676894386,0.7552567703068316,0.2714973223618251,Reverse,E) Herbivore groups even
0.08,0.08,0.7090287255133559,0.7091868200195132,0.01519523279488392,0.004123674954488784,0.019318907749372706,0.2531570415502568,0.2531570415502568,0.2531570415502568,0.7594711246507704,0.2714942722311141,Reverse,E) Herbivore groups even
0.075,0.075,0.7091868200195132,0.7093423900890796,0.015099766359642957,0.004066557325208757,0.019166323684851713,0.2545616754998128,0.2545616754998128,0.2545616754998128,0.7636850264994384,0.27149128622606866,Reverse,E) Herbivore groups even
0.07,0.07,0.7093423900890796,0.7094954959998564,0.015005508674910064,0.0040106327699269,0.019016141444836966,0.255966162255973,0.255966162255973,0.255966162255973,0.767898486767919,0.2714883625553066,Reverse,E) Herbivore groups even
0.065,0.065,0.7094954959998564,0.7096461961127939,0.014912436535900032,0.003955867861154653,0.018868304397054683,0.25737050533975886,0.25737050533975886,0.25737050533975886,0.7721115160192766,0.27148549949015144,Reverse,E) Herbivore groups even
0.06,0.06,0.7096461961127939,0.7097945469481957,0.014820527340120545,0.0039022303496973544,0.0187227576898179,0.25877470815959386,0.25877470815959386,0.25877470815959386,0.7763241244787815,0.27148269536198644,Reverse,E) Herbivore groups even
0.055,0.055,0.7097945469481957,0.7099406032582849,0.014729759067497822,0.0038496891144775046,0.018579448181975326,0.2601787740158156,0.2601787740158156,0.2601787740158156,0.7805363220474467,0.2714799485597397,Reverse,E) Herbivore groups even
0.05,0.05,0.7099406032582849,0.710084418096335,0.014640110261304658,0.003798214114867784,0.018438324376172443,0.26158270610497003,0.26158270610497003,0.26158270610497003,0.7847481183149101,0.27147725752749247,Reverse,E) Herbivore groups even
0.045,0.045,0.710084418096335,0.7102260428825543,0.014551560009852168,0.0037477763453894705,0.018299336355241638,0.2629865075239009,0.2629865075239009,0.2629865075239009,0.7889595225717028,0.271474620762204,Reverse,E) Herbivore groups even
0.04,0.04,0.7102260428825543,0.7103655274669035,0.014464087928908792,0.003698347792641163,0.018162435721549956,0.26439018127364516,0.26439018127364516,0.26439018127364516,0.7931705438209355,0.2714720368115465,Reverse,E) Herbivore groups even
0.035,0.035,0.7103655274669035,0.7105029201890114,0.01437767414481236,0.0036499013943316104,0.01802757553914397,0.2657937302631456,0.2657937302631456,0.2657937302631456,0.7973811907894368,0.27146950427184463,Reverse,E) Herbivore groups even
0.03,0.03,0.7105029201890114,0.7106382679353476,0.014292299278242411,0.0036024110002983475,0.017894710278540758,0.2671971573127905,0.2671971573127905,0.2671971573127905,0.8015914719383714,0.27146702178611165,Reverse,E) Herbivore groups even
0.025,0.025,0.7106382679353476,0.7107716161937956,0.0142079444286224,0.003555851335401558,0.017763795764023958,0.26860046515778985,0.26860046515778985,0.26860046515778985,0.8058013954733696,0.2714645880421805,Reverse,E) Herbivore groups even
0.02,0.02,0.7107716161937956,0.7109030091057673,0.014124591159122462,0.0035101979641893924,0.017634789123311855,0.2700036564513968,0.2700036564513968,0.2700036564513968,0.8100109693541904,0.27146220177092084,Reverse,E) Herbivore groups even
0.015,0.015,0.7109030091057673,0.711032489515987,0.014042221482235424,0.0034654272572375625,0.017507648739472987,0.27140673376798247,0.27140673376798247,0.27140673376798247,0.8142202013039475,0.27145986174454,Reverse,E) Herbivore groups even
0.01,0.01,0.711032489515987,0.7111600990200656,0.013960817845899922,0.0034215163590720086,0.01738233420497193,0.2728096996059728,0.2728096996059728,0.2728096996059728,0.8184290988179184,0.27145756677496247,Reverse,E) Herbivore groups even
0.005,0.005,0.7111600990200656,0.7112858780099812,0.01388036312014607,0.003378443157589118,0.017258806277735187,0.2742125563906527,0.2742125563906527,0.2742125563906527,0.822637669171958,0.2714553157122836,Reverse,E) Herbivore groups even
0,0,0.7112858780099812,0.7114098657175727,0.013800840584240226,0.003336186254893084,0.01713702683913331,0.2756153064768476,0.2756153064768476,0.2756153064768476,0.8268459194305429,0.271453107443294,Reverse,E) Herbivore groups even
0,0,0.75,0.6905455501592581,0.032010858140846,0.005940620040058193,0.03795147818090419,0.1357212216825926,0.1357212216825926,0.5428848867303704,0.8143273300955556,0.2715029716598377,Forward,G) Browser-dominated
0.005,0.005,0.6905455501592581,0.690245518436451,0.032227731922502924,0.006020828328077819,0.038248560250580745,0.13501276241776033,0.13501276241776033,0.5400510496710413,0.810076574506562,0.27150592131296825,Forward,G) Browser-dominated
0.01,0.01,0.690245518436451,0.6899407299643063,0.03244763942336098,0.006102702425679492,0.03855034184904047,0.13430413226646642,0.13430413226646642,0.5372165290658657,0.80582479359879855,0.2715089281866532,Forward,G) Browser-dominated
0.015,0.015,0.6899407299643063,0.6896310699575269,0.032670646556060744,0.006186289732203316,0.03885693628826406,0.13359532705748317,0.13359532705748317,0.5343813082299327,0.801571962344899,0.2715119937542091,Forward,G) Browser-dominated
0.02,0.02,0.6896310699575269,0.6893164198666778,0.0328968212145602,0.006271639382236745,0.03916846059679695,0.13288634248026787,0.13288634248026787,0.5315453699210715,0.7973180548816072,0.27151511953652524,Forward,G) Browser-dominated
0.025,0.025,0.6893164198666778,0.6889966572204522,0.033126233351461594,0.006358802324173268,0.03948503567563486,0.1321771740789942,0.1321771740789942,0.5287086963159768,0.7930630444739653,0.2715183071039129,Forward,G) Browser-dominated
0.03,0.03,0.6889966572204522,0.6886716554598105,0.03335895505909925,0.006447831403050058,0.03980678646214931,0.1314678172462684,0.1314678172462684,0.5258712689850736,0.7888069034776104,0.27152155807804024,Forward,G) Browser-dominated
0.035,0.035,0.6886716554598105,0.6883412837634955,0.03359506065460972,0.006538781447939225,0.040133842102548944,0.1307582672165108,0.1307582672165108,0.5230330688660432,0.7845496032990648,0.2715248741339556,Forward,G) Browser-dominated
0.04,0.04,0.6883412837634955,0.6880054068643887,0.03383462676922059,0.006631709364187834,0.04046633613340842,0.13004851905898143,0.13004851905898143,0.5201940762359257,0.7802911143538886,0.27152825700220284,Forward,G) Browser-dominated
0.045,0.045,0.6880054068643887,0.6876638848561291,0.03407773244201146,0.006726674230823956,0.040804406672835414,0.12933856767042715,0.12933856767042715,0.5173542706817086,0.7760314060225628,0.2715317084710355,Forward,G) Browser-dominated
0.05,0.05,0.6876638848561291,0.6873165729893776,0.034324459218419034,0.0068237374034704834,0.04114819662188952,0.12862840776732432,0.12862840776732432,0.5145136310692973,0.7717704466039459,0.27153523038873284,Forward,G) Browser-dominated
0.055,0.055,0.6873165729893776,0.6869633214570642,0.03457489125377624,0.006922962623134001,0.04149785387691024,0.1279180338776927,0.1279180338776927,0.5116721355107708,0.7675082032661562,0.2715388246660256,Forward,G) Browser-dominated
0.06,0.06,0.6869633214570642,0.6866039751679017,0.03482911542219849,0.007024416131265305,0.041853531553463795,0.12720744033244955,0.12720744033244955,0.5088297613297982,0.7632446419946972,0.2715424932786345,Forward,G) Browser-dominated
0.065,0.065,0.6866039751679017,0.6862383735074,0.03508722143115107,0.007128166791518391,0.04221538822266946,0.12649662125627537,0.12649662125627537,0.5059864850251015,0.7589797275376522,0.2715462382699305,Forward,G) Browser-dominated
0.07,0.07,0.6862383735074,0.6858663500855524,0.03534930194205836,0.007234286218669355,0.042583588160727714,0.1257855705579565,0.1257855705579565,0.503142282231826,0.754713423347739,0.2715500617537199,Forward,G) Browser-dominated
0.075,0.075,0.6858663500855524,0.6854877324703017,0.03561545269734101,0.007342848915192858,0.04295830161253387,0.12507428192016973,0.12507428192016973,0.5002971276806789,0.7504456915210184,0.2715539659171644,Forward,G) Browser-dominated
0.08,0.08,0.6854877324703017,0.6851023419058264,0.03588577265429791,0.00745393241603464,0.04333970507033255,0.12436274878866943,0.12436274878866943,0.4974509951546777,0.7461764927320166,0.271557953023841,Forward,G) Browser-dominated
0.085,0.085,0.6851023419058264,0.6847099930146069,0.0361603641262807,0.007567617442162163,0.04372798156844286,0.1236509643608366,0.1236509643608366,0.4946038574433464,0.7419057861650196,0.27156202541695024,Forward,G) Browser-dominated
0.09,0.09,0.6847099930146069,0.6843104934821508,0.03643933293164448,0.0076839880635241635,0.04412332099516864,0.12293892157354246,0.12293892157354246,0.4917556862941698,0.7376335294412547,0.2715661855226806,Forward,G) Browser-dominated
0.095,0.095,0.6843104934821508,0.6839036437231643,0.0367227885509953,0.0078031318721019935,0.04452592042309729,0.12222661309027977,0.12222661309027977,0.48890645236111907,0.7333596785416786,0.2715704358537384,Forward,G) Browser-dominated
0.1,0.1,0.6839036437231643,0.6834892365278581,0.03701084429329733,0.00792514016579401,0.04493598445909134,0.12151403128750728,0.12151403128750728,0.4860561251500291,0.7290841877250437,0.2715747790130506,Forward,G) Browser-dominated
0.105,0.105,0.6834892365278581,0.6830670566869635,0.03730361747144765,0.00805010814393747,0.045353725615385115,0.12080116824014997,0.12080116824014997,0.4832046729605999,0.7248070094408998,0.2715792176976513,Forward,G) Browser-dominated
0.11,0.11,0.6830670566869635,0.6826368805939197,0.03760122958797604,0.008178135115342043,0.04577936470331809,0.12008801570619226,0.12008801570619226,0.48035206282476905,0.7205280942371536,0.2715837547027622,Forward,G) Browser-dominated
0.115,0.115,0.6826368805939197,0.6821984758225554,0.037903806531582165,0.008309324719785873,0.04621313125136804,0.11937456511029622,0.11937456511029622,0.4774982604411849,0.7162473906617773,0.27158839292607656,Forward,G) Browser-dominated
0.12,0.12,0.6821984758225554,0.6817516006784509,0.03821147878528083,0.008443785164009293,0.04665526394929012,0.11866080752637043,0.11866080752637043,0.4746432301054817,0.7119648451582226,0.27159313537225904,Forward,G) Browser-dominated
0.125,0.125,0.6817516006784509,0.6812960037219999,0.03852438164699294,0.008581629473334403,0.04710601112032735,0.11794673365900842,0.11794673365900842,0.47178693463603366,0.7076804019540505,0.2715979851576727,Forward,G) Browser-dominated
0.13,0.13,0.6812960037219999,0.6808314232610214,0.0388426554634907,0.008722975760141418,0.04756563122363212,0.11723233382370894,0.11723233382370894,0.46892933529483577,0.7033940029422536,0.27160294551534647,Forward,G) Browser-dominated
0.135,0.135,0.6808314232610214,0.6803575868105747,0.03916644587868423,0.00886794751054566,0.04803439338922989,0.11651759792578145,0.11651759792578145,0.4660703917031258,0.6991055875546888,0.27160801980019544,Forward,G) Browser-dominated
0.14,0.14,0.6803575868105747,0.6798742105174199,0.03949590409732573,0.009016673890745163,0.04851257798807089,0.11580251543783152,0.11580251543783152,0.46321006175132606,0.6948150926269892,0.2716132114945092,Forward,G) Browser-dominated
0.145,0.145,0.6798742105174199,0.6793809985463305,0.039831187165300874,0.009169290074646983,0.049000477239947854,0.11508707537571132,0.11508707537571132,0.4603483015028453,0.6905224522542679,0.2716185242137216,Forward,G) Browser-dominated
0.15,0.15,0.6793809985463305,0.678877642425199,0.0401724582677856,0.009325937594534909,0.04949839586232051,0.11437126627280866,0.11437126627280866,0.45748506509123466,0.6862275976368519,0.2716239617124805,Forward,G) Browser-dominated
0.155,0.155,0.678877642425199,0.6783638203455968,0.0405198870466622,0.00948676471671208,0.05000665176337428,0.11365507615253634,0.11365507615253634,0.45462030461014535,0.681930456915218,0.2716295278910289,Forward,G) Browser-dominated
0.16,0.16,0.6783638203455968,0.6778391964151169,0.040873649938719524,0.009651926844242324,0.05052557678296185,0.1129384924988699,0.1129384924988699,0.4517539699954796,0.6776309549932195,0.27163522680192126,Forward,G) Browser-dominated
0.165,0.165,0.6778391964151169,0.6773034198574805,0.04123393053630577,0.009821586949125815,0.051055517485431585,0.11222150222476636,0.11222150222476636,0.44888600889906544,0.6733290133485982,0.2716410626570879,Forward,G) Browser-dominated
0.17,0.17,0.6773034198574805,0.6767561241559877,0.04160091997226286,0.009995916036481046,0.05159683600874391,0.11150409163828039,0.11150409163828039,0.44601636655312155,0.6690245498296823,0.2716470398352684,Forward,G) Browser-dominated
0.17500000000000002,0.17500000000000002,0.6767561241559877,0.6761969261354456,0.041974817331149425,0.010175093643569093,0.05214991097471852,0.11078624640617434,0.11078624640617434,0.44314498562469734,0.664717478437046,0.2716531628898359,Forward,G) Browser-dominated
0.18,0.18,0.6761969261354456,0.6756254249772204,0.04235583008895798,0.010359308376791181,0.052715138465749156,0.11006795151479881,0.11006795151479881,0.44027180605919525,0.6604077090887929,0.2716594365570304,Forward,G) Browser-dominated
0.185,0.185,0.6756254249772204,0.6750412011615029,0.04274417458375249,0.010548758490121506,0.05329293307387399,0.1093491912279959,0.1093491912279959,0.4373967649119836,0.6560951473679754,0.27166586576462315,Forward,G) Browser-dominated
0.19,0.19,0.6750412011615029,0.6744438153302508,0.04314007651990244,0.01074365250880903,0.05388372902871147,0.10862994904175037,0.10862994904175037,0.4345197961670015,0.6517796942505022,0.27167245564103776,Forward,G) Browser-dominated
0.195,0.195,0.6744438153302508,0.6738328070635915,0.04354377150886327,0.010944209902598588,0.05448798141146186,0.10791020763528586,0.10791020763528586,0.43164083054114344,0.6474612458117152,0.2716792115249466,Forward,G) Browser-dominated
0.2,0.2,0.6738328070635915,0.6732076935616689,0.04395550564976752,0.011150661813192816,0.05510616746296034,0.1071899488182669,0.1071899488182669,0.4287597952730676,0.6431396929096014,0.2716861389753708,Forward,G) Browser-dominated
0.20500000000000002,0.20500000000000002,0.6732076935616689,0.6725679682230512,0.04437553615343716,0.011363251841206056,0.05573878799464321,0.10646915347373265,0.10646915347373265,0.4258766138949306,0.6388149208423959,0.2716932437823056,Forward,G) Browser-dominated
0.21,0.21,0.6725679682230512,0.6719130991098177,0.044804132013823626,0.011582236898461978,0.0563863689122856,0.10574780149634234,0.10574780149634234,0.4229912059853694,0.6344868089780541,0.27170053197789673,Forward,G) Browser-dominated
0.215,0.215,0.6719130991098177,0.6712425272883172,0.04524157473132349,0.011807888132165054,0.05704946286348854,0.10502587172546633,0.10502587172546633,0.42010348690186533,0.630155230352798,0.2717080098481942,Forward,G) Browser-dominated
0.22,0.22,0.6712425272883172,0.6705556650333273,0.04568815909292016,0.012040491928247462,0.057728651021167615,0.1043033418725996,0.1043033418725996,0.4172133674903984,0.6258200512355976,0.27171568394550505,Forward,G) Browser-dominated
0.225,0.225,0.6705556650333273,0.6698518938818887,0.04614419401466919,0.012280351002069246,0.05842454501673844,0.10358018844251313,0.10358018844251313,0.4143207537700525,0.6214811306550787,0.27172356110137286,Forward,G) Browser-dominated
0.23,0.23,0.6698518938818887,0.6691305625214572,0.046610003452689605,0.012527785585648859,0.05913778903833847,0.10285638664748563,0.10285638664748563,0.4114255465899425,0.6171383198849137,0.2717316484402043,Forward,G) Browser-dominated
0.23500000000000001,0.23500000000000001,0.6691305625214572,0.668390984495137,0.04708592738955549,0.012783134721741817,0.059869062111297305,0.10213191031387804,0.10213191031387804,0.40852764125551216,0.6127914618832683,0.2717399533935657,Forward,G) Browser-dominated
0.24,0.24,0.668390984495137,0.6676324357046236,0.04757232290381817,0.013046757676391667,0.060619080580209844,0.10140673178021814,0.10140673178021814,0.40562692712087256,0.6084403906813088,0.2717484837151665,Forward,G) Browser-dominated
0.245,0.245,0.6676324357046236,0.6668541516890322,0.04806956533134413,0.013319035483076502,0.06138860081442063,0.10068082178585534,0.10068082178585534,0.40272328714342137,0.604084930715132,0.2717572474965472,Forward,G) Browser-dominated
0.25,0.25,0.6668541516890322,0.6660553246549783,0.048578049528245855,0.013600372633297763,0.062178422161543616,0.09995414934912347,0.09995414934912347,0.3998165973964939,0.5997248960947408,0.2717662531834781,Forward,G) Browser-dominated
0.255,0.255,0.6660553246549783,0.6652351002300376,0.04909819124644036,0.013891198930447296,0.06298939017688765,0.09922668163380456,0.09922668163380456,0.39690672653521825,0.5953600898028274,0.2717755095930747,Forward,G) Browser-dominated
0.26,0.26,0.6652351002300376,0.6643925739079757,0.04963042863431398,0.01419197152608713,0.06382240016040111,0.09849838380252361,0.09849838380252361,0.39399353521009445,0.5909903028151416,0.2717850259316232,Forward,G) Browser-dominated
0.265,0.265,0.6643925739079757,0.6635267871498158,0.050175223876643714,0.01450317716044321,0.06467840103708693,0.09776921885551154,0.09776921885551154,0.39107687542204617,0.5866153131330692,0.2717948118130973,Forward,G) Browser-dominated
0.27,0.27,0.6635267871498158,0.6626367230997938,0.05073306498985615,0.014825334632013912,0.06555839962187006,0.0970391474529517,0.0970391474529517,0.3881565898118068,0.5822348847177101,0.27180487727833613,Forward,G) Browser-dominated
0.275,0.275,0.6626367230997938,0.6617213018694075,0.05130446779095159,0.015158997524810355,0.06646346531576194,0.09630812771886545,0.09630812771886545,0.3852325108754618,0.5778487663131927,0.27181523281483055,Forward,G) Browser-dominated
0.28,0.28,0.6617213018694075,0.6607793753359478,0.05188997806103553,0.015504757225975819,0.06739473528701134,0.09557611502418832,0.09557611502418832,0.3823044600967533,0.5734566901451299,0.2718258893770409,Forward,G) Browser-dominated
0.28500000000000003,0.28500000000000003,0.6607793753359478,0.6598097213939065,0.052490173927456314,0.015863246271497104,0.06835342019895342,0.09484306174633106,0.09484306174633106,0.37937224698532424,0.5690583704779864,0.2718368584071401,Forward,G) Browser-dominated
0.29,0.29,0.6598097213939065,0.6588110375882659,0.053105668492131906,0.016235142063568478,0.06934081055570038,0.09410891700210032,0.09410891700210032,0.3764356680084013,0.5646535020126019,0.2718481518560338,Forward,G) Browser-dominated
0.295,0.295,0.6588110375882659,0.6577819340475909,0.05373711273786778,0.016621171010080905,0.07035828374794868,0.09337362635035525,0.09337362635035525,0.373494505401421,0.5602417581021315,0.2718597822044604,Forward,G) Browser-dominated
0.3,0.3,0.6577819340475909,0.6567209256217392,0.0543851987494466,0.017022113144907366,0.07140731189435397,0.09263713146018851,0.09263713146018851,0.37054852584075404,0.5558227887611311,0.2718717624839068,Forward,G) Browser-dominated
0.305,0.305,0.6567209256217392,0.6556264231133995,0.05505066329218254,0.017438807297420953,0.07248947058960349,0.09189936973971469,0.09189936973971469,0.36759747895885875,0.5513962184382881,0.271884106296997,Forward,G) Browser-dominated
0.31,0.31,0.6556264231133995,0.6544967234740805,0.05573429179765931,0.01787215689135481,0.07360644868901411,0.09116027391971165,0.09116027391971165,0.3646410956788466,0.5469616435182699,0.2718968278369054,Forward,G) Browser-dominated
0.315,0.315,0.6544967234740805,0.6533299988128727,0.05643692281478132,0.018323136467133332,0.07476005928191465,0.09041977158534854,0.09041977158534854,0.3616790863413942,0.5425186295120913,0.27190994190521267,Forward,G) Browser-dominated
0.32,0.32,0.6533299988128727,0.6521242840394741,0.057159452994359636,0.018792799038710995,0.07595225203307063,0.08967778464801766,0.08967778464801766,0.35871113859207066,0.538066707888106,0.27192346392745526,Forward,G) Browser-dominated
0.325,0.325,0.6521242840394741,0.6508774629305193,0.05790284268763326,0.019282284416445018,0.07718512710407828,0.08893422874781015,0.08893422874781015,0.3557369149912406,0.5336053724868609,0.27193740996540244,Forward,G) Browser-dominated
0.33,0.33,0.6508774629305193,0.649587252368815,0.058668122253889024,0.01979282865247844,0.07846095090636747,0.08818901257537737,0.08818901257537737,0.35275605030150947,0.5291340754522642,0.27195179672481756,Forward,G) Browser-dominated
0.335,0.335,0.649587252368815,0.6482511844569121,0.05945639919033323,0.02032577479565255,0.07978217398598578,0.0874420370997181,0.0874420370997181,0.3497681483988724,0.5246522225983086,0.2719666415571021,Forward,G) Browser-dominated
0.34,0.34,0.6482511844569121,0.6468665861472644,0.060268866219411334,0.02088258518056016,0.08115145139997149,0.08669319468571955,0.08669319468571955,0.3467727787428782,0.5201591681143173,0.27198196245276407,Forward,G) Browser-dominated
0.34500000000000003,0.34500000000000003,0.6468665861472644,0.6454305559581246,0.06110681049593515,0.021464855521889214,0.08257166601782437,0.08594236808192392,0.08594236808192392,0.34376947232769567,0.5156542084915435,0.27199777802405106,Forward,G) Browser-dominated
0.35000000000000003,0.35000000000000003,0.6454305559581246,0.6439399372534638,0.061971624130053256,0.02207433114317182,0.08404595527322507,0.08518942925480856,0.08518942925480856,0.34075771701923424,0.5111365755288514,0.2720141074733112,Forward,G) Browser-dominated
0.355,0.355,0.6439399372534638,0.6423912874515191,0.06286481626412788,0.022712925741726234,0.08557774200585411,0.08443423804062308,0.08443423804062308,0.33773695216249233,0.5066054282437384,0.2720309705426268,Forward,G) Browser-dominated
0.36,0.36,0.6423912874515191,0.6407808423833765,0.06378802699438367,0.023382743183316193,0.08717077017769986,0.08367664057920288,0.08367664057920288,0.3347065623168115,0.5020598434752173,0.2720483874389236,Forward,G) Browser-dominated
0.365,0.365,0.6407808423833765,0.6391044748412923,0.06474304349502095,0.024086102936708677,0.08882914643172964,0.0829164674857555,0.0829164674857555,0.331665869943022,0.497498804914533,0.2720663787269781,Forward,G) Browser-dominated
0.37,0.37,0.6391044748412923,0.6373576461240626,0.06573181878773543,0.024825569907826778,0.09055738869556221,0.08215353170581606,0.08215353170581606,0.32861412682326424,0.49292119023489633,0.27208496518037517,Forward,G) Browser-dominated
0.375,0.375,0.6373576461240626,0.6355353490870754,0.06675649370921999,0.025603989626422144,0.09236048333564213,0.08138762598460898,0.08138762598460898,0.32555050393843593,0.4883257559076539,0.27210416757728245,Forward,G) Browser-dominated
0.38,0.38,0.6355353490870754,0.633632040814748,0.06781942277150077,0.0264245299901651,0.09424395276166588,0.08061851986384781,0.08061851986384781,0.32247407945539125,0.48371111918308685,0.27212400642358614,Forward,G) Browser-dominated
0.385,0.385,0.633632040814748,0.6316415625208017,0.06892320479635865,0.027290731102798983,0.09621393589915764,0.07984595609502941,0.07984595609502941,0.31938382438011764,0.47907573657017644,0.2721445015800406,Forward,G) Browser-dominated
0.39,0.39,0.6316415625208017,0.6295570436019191,0.07007071945181705,0.028206565184321603,0.09827728463613865,0.07906964632638384,0.07906964632638384,0.3162785853055354,0.47441787795830304,0.2721656717619423,Forward,G) Browser-dominated
0.395,0.395,0.6295570436019191,0.627370785857761,0.071265171148914,0.029176509124824092,0.1004416802737381,0.07828926587772797,0.07828926587772797,0.3131570635109119,0.4697355952663678,0.2721875338685009,Forward,G) Browser-dominated
0.4,0.4,0.627370785857761,0.6250741226506459,0.07251014220432535,0.03020563306193378,0.10271577526625914,0.07750444735903884,0.07750444735903884,0.3100177894361554,0.4650266841542331,0.272210102083095,Forward,G) Browser-dominated
